win,uri,r_box,xp,tim,sp
1,1731325,1,-0.086053055,-0.784215943,1.609437912
0,1731325,4,0.022645541,-0.439096428,1.504077397
0,1731325,6,-0.004529108,0.762033052,1.704748092
0,1731325,2,1.299854035,1.662390445,1.011600912
0,1731325,3,-1.743706633,-0.85217964,1.791759469
0,1731325,5,0.511789219,-0.348931485,1.945910149
1,1731356,4,-1.173080907,-0.239342992,1.178654996
0,1731356,2,1.127206234,0.547837131,1.945910149
0,1731356,1,0.910939922,0.389377483,1.791759469
0,1731356,6,-0.131070492,0.73689987,1.252762968
0,1731356,5,0.419425576,0.490643341,1.504077397
0,1731356,3,-1.153420333,-1.925414833,1.945910149
1,1731360,4,-1.004105,-1.479999653,1.609437912
0,1731360,3,0.627565625,0.262258083,1.011600912
0,1731360,1,-0.376539375,-0.238296777,1.504077397
0,1731360,6,-0.983186146,1.425818311,1.252762968
0,1731360,5,1.568914063,0.585470382,2.708050201
0,1731360,2,0.167350833,-0.555250346,1.945910149
1,1731362,1,-0.646175089,1.223392018,1.945910149
0,1731362,6,0.389058299,0.201785313,1.252762968
0,1731362,2,1.606979933,0.158756094,1.609437912
0,1731362,5,-0.564980313,-1.749358548,1.609437912
0,1731362,4,-1.17394113,-0.343581407,1.252762968
0,1731362,3,0.389058299,0.509006529,1.791759469
1,1731365,4,0.29106092,1.538555667,0.810930216
0,1731365,1,-0.457381446,-0.898143278,1.386294361
0,1731365,5,1.039503286,-0.35337684,2.564949357
0,1731365,3,-0.706862234,-0.420215199,1.504077397
0,1731365,6,1.16424368,-0.804002128,2.397895273
0,1731365,2,-1.330564206,0.937181779,1.609437912
1,1731159,6,1.927159154,1.195924479,0.587786665
0,1731159,2,0.10284144,-0.540459133,2.079441542
0,1731159,4,-0.5410354,0.42196322,2.197224577
0,1731159,5,-0.138612375,0.674978128,1.252762968
0,1731159,3,-0.836145619,-1.620701676,3.258096538
0,1731159,1,-0.514207199,-0.131705017,2.197224577
1,1731160,5,-0.060507828,1.521679978,1.011600912
0,1731160,1,-0.423554798,0.557100865,1.011600912
0,1731160,6,-0.371690945,-0.86178843,2.079441542
0,1731160,4,0.665586111,0.405011088,1.504077397
0,1731160,2,-1.357104149,-1.086653445,2.197224577
0,1731160,3,1.54727161,-0.535350056,2.197224577
1,1730991,6,1.709839085,1.638120532,1.057790294
0,1730991,1,-0.058959968,0.225006412,1.504077397
0,1730991,2,-0.412719779,0.357469496,1.252762968
0,1730991,3,-1.332495287,-1.078181871,2.197224577
0,1730991,4,0.294799842,-0.973150768,1.945910149
0,1730991,5,-0.200463893,-0.169263801,1.791759469
1,1730993,6,-0.960380184,0.523945294,1.252762968
0,1730993,1,1.592209252,1.286523292,1.252762968
0,1730993,2,0.581282743,0.741305267,2.014903021
0,1730993,5,0.151638976,-1.066494782,1.791759469
0,1730993,3,-0.328551115,-0.368228282,1.704748092
0,1730993,4,-1.036199672,-1.117050788,1.504077397
1,1730995,6,-0.338084821,0.120347802,1.098612289
0,1730995,4,0.381708669,-0.073104728,1.704748092
0,1730995,3,1.82129565,0.020587465,2.079441542
0,1730995,5,-1.036066388,-1.232600696,1.609437912
0,1730995,1,-0.468956365,-0.597042543,1.32175584
0,1730995,2,-0.359896745,1.7618127,1.704748092
1,1730999,4,-0.424207732,0.538541268,0.741937345
0,1730999,5,-0.463977207,1.56024096,1.252762968
0,1730999,3,-0.543516157,-1.11519066,2.014903021
0,1730999,1,1.922191287,-0.856308746,2.397895273
0,1730999,6,-0.742363532,-0.444827792,1.609437912
0,1730999,2,0.251873341,0.317544969,2.397895273
1,1731001,6,-1.120827125,-1.378788866,1.504077397
0,1731001,4,0.259794367,1.276120769,1.386294361
0,1731001,5,0.749692315,0.453020788,1.252762968
0,1731001,2,-0.853610062,-0.978081681,1.386294361
0,1731001,3,1.462271149,0.550046199,2.197224577
0,1731001,1,-0.497320645,0.077682791,1.704748092
1,1731060,1,-0.071428571,-0.540452055,1.791759469
0,1731060,3,-0.642857143,-0.148475577,1.945910149
0,1731060,2,0.714285714,0.311342203,1.386294361
0,1731060,5,0.928571429,0.390174676,3.044522438
0,1731060,4,0.714285714,1.483104096,0.512823626
0,1731060,6,-1.642857143,-1.495693343,2.564949357
1,1731097,4,1.140653177,1.38172773,1.32175584
0,1731097,5,-0.236229948,-0.302549277,1.791759469
0,1731097,1,1.262142864,-0.811057485,1.098612289
0,1731097,6,-0.155236823,1.150175323,1.704748092
0,1731097,3,-1.046161198,-0.629170929,1.386294361
0,1731097,2,-0.965168073,-0.789125363,2.564949357
1,1731141,1,1.428419606,1.318959333,1.011600912
0,1731141,4,-0.535657352,-0.483304136,1.386294361
0,1731141,5,-0.803486029,-0.637738177,1.386294361
0,1731141,2,-0.65469232,-1.333524806,1.386294361
0,1731141,6,1.130832188,0.881621098,1.945910149
0,1731141,3,-0.565416094,0.253986689,2.197224577
1,1731147,3,-1.123163977,-0.43520535,1.386294361
0,1731147,6,0.730682885,1.185751617,1.178654996
0,1731147,1,0.129435254,-1.082947236,2.197224577
0,1731147,4,-0.045928638,1.236374725,1.252762968
0,1731147,2,-1.098111992,-0.068184875,1.609437912
0,1731147,5,1.407086469,-0.835788881,1.945910149
1,1731150,1,1.102200382,-0.100426162,1.791759469
0,1731150,6,0.92662864,0.783702332,1.011600912
0,1731150,3,-0.682778998,-0.167122231,1.252762968
0,1731150,4,-1.033922482,-0.21344765,1.791759469
0,1731150,5,-0.975398568,-1.610191715,1.791759469
0,1731150,2,0.663271026,1.307485427,2.564949357
1,1731152,4,-0.819224305,-0.204892972,1.609437912
0,1731152,3,0.603638962,0.29203016,1.386294361
0,1731152,1,-0.172468275,-0.054190586,1.252762968
0,1731152,2,1.573773008,0.412913018,1.609437912
0,1731152,6,0.021558534,1.293630126,1.791759469
0,1731152,5,-1.207277924,-1.739489745,1.791759469
1,1731080,1,-0.913761318,-0.4477028,0.916290732
0,1731080,2,1.555863866,1.56543378,1.504077397
0,1731080,6,-0.370443778,0.134971994,1.386294361
0,1731080,3,0.518621289,-1.253285527,2.197224577
0,1731080,5,-1.111331333,0.616747708,1.609437912
0,1731080,4,0.321051274,-0.616165154,2.197224577
1,1731086,1,-0.398902313,-1.74344555,1.504077397
0,1731086,5,-0.850991601,0.382024979,1.386294361
0,1731086,6,0.132967438,1.322884898,1.791759469
0,1731086,3,0.904178576,-0.054031158,1.791759469
0,1731086,4,-1.170113451,-0.122870957,1.504077397
0,1731086,2,1.382861351,0.215437787,1.178654996
1,1731090,3,0.429915051,0.112435936,1.252762968
0,1731090,6,1.451977247,-0.966875781,2.197224577
0,1731090,5,-0.932834544,0.119531697,2.197224577
0,1731090,1,-1.176182686,-1.249017896,1.945910149
0,1731090,2,0.575923936,1.497034591,0.810930216
0,1731090,4,-0.348799003,0.486891453,1.609437912
1,1731034,1,-1.075890457,-1.643519978,0.810930216
0,1731034,5,0.919397299,0.867517809,1.791759469
0,1731034,6,0.215178091,0.876003409,2.197224577
0,1731034,4,-1.398657594,0.022453564,1.609437912
0,1731034,2,0.890054832,-0.682062005,2.397895273
0,1731034,3,0.449917827,0.5596072,1.791759469
1,1731035,6,1.682260599,0.986971345,1.791759469
0,1731035,1,-0.740194664,-1.738750128,1.252762968
0,1731035,3,0.471032968,-0.284377727,1.386294361
0,1731035,2,-1.063188699,-0.264580474,1.386294361
0,1731035,4,-0.497949137,0.704237262,2.397895273
0,1731035,5,0.148038933,0.596499722,1.791759469
1,1731036,6,-0.523310849,1.619265785,1.791759469
0,1731036,3,0.755893449,0.001996188,1.504077397
0,1731036,1,-0.872184749,-1.311380038,1.504077397
0,1731036,2,0.910948515,-0.734838864,1.945910149
0,1731036,4,-1.259822415,0.094211026,1.252762968
0,1731036,5,0.988476049,0.330745903,1.609437912
1,1730807,6,-0.181805969,-0.014523456,1.098612289
0,1730807,5,-0.89322063,-1.019468449,1.791759469
0,1730807,2,-0.371516545,1.363888201,1.609437912
0,1730807,4,0.292470472,0.030824472,1.252762968
0,1730807,3,-0.703510053,-1.18889205,1.945910149
0,1730807,1,1.857582725,0.828171282,1.871802177
1,1730808,3,-1.50677905,0.698616694,0.693147181
0,1730808,1,0.665786092,-0.562663413,2.197224577
0,1730808,4,-0.210248239,-1.169698576,1.609437912
0,1730808,5,1.366613557,-0.403146985,1.871802177
0,1730808,6,0.245289613,1.621854308,1.504077397
0,1730808,2,-0.560661972,-0.184962029,2.397895273
1,1730810,1,0.506639647,0.309511823,1.252762968
0,1730810,2,-0.893285693,-0.831921095,1.791759469
0,1730810,5,-1.333262228,-0.648768051,2.197224577
0,1730810,3,1.266599117,0.867716834,1.252762968
0,1730810,6,0.706628981,1.374888677,1.098612289
0,1730810,4,-0.253319823,-1.071428187,2.397895273
1,1730811,2,-0.069096069,1.048499554,1.504077397
0,1730811,1,1.381921373,0.262233355,1.011600912
0,1730811,3,0.91552291,0.273922937,1.252762968
0,1730811,4,-1.286914279,-1.897578273,2.708050201
0,1730811,6,-0.198651197,-0.074931367,1.504077397
0,1730811,5,-0.742782738,0.387853794,2.079441542
1,1730813,5,-0.127735209,0.422500807,2.197224577
0,1730813,3,0.585820098,1.326476383,1.098612289
0,1730813,1,0.162972508,-0.239494176,1.504077397
0,1730813,6,1.352231353,0.471196347,1.504077397
0,1730813,4,-1.634129746,-1.631052038,1.791759469
0,1730813,2,-0.339159004,-0.349627323,1.504077397
1,1730815,2,0.89937117,-1.050470181,2.197224577
0,1730815,1,1.133989736,1.348717297,0.647103242
0,1730815,6,-0.977577359,0.018019579,1.386294361
0,1730815,5,0.664752604,0.998108872,2.197224577
0,1730815,3,-0.977577359,-0.327690848,1.791759469
0,1730815,4,-0.742958793,-0.986684719,2.197224577
1,1730817,3,1.147320236,1.881447662,0.810930216
0,1730817,2,-0.596606523,-0.926890032,1.252762968
0,1730817,6,0.413035285,-0.012685091,2.397895273
0,1730817,4,-0.963748998,-0.422004833,1.386294361
0,1730817,1,1.055534617,0.119308388,2.079441542
0,1730817,5,-1.055534617,-0.639176094,2.397895273
1,1730986,4,-1.35540733,1.017873226,1.011600912
0,1730986,5,0.30288432,1.195729821,0.916290732
0,1730986,1,1.097955659,0.326257965,1.504077397
0,1730986,6,0.961657715,-0.416891062,2.397895273
0,1730986,2,-0.969229823,-1.046973447,2.197224577
0,1730986,3,-0.03786054,-1.075996504,2.397895273
1,1730879,1,-0.949353977,0.506750674,1.178654996
0,1730879,3,0.57496086,-0.930989409,2.397895273
0,1730879,2,-1.270262364,1.784194041,0.741937345
0,1730879,4,0.173825376,-0.285095038,1.504077397
0,1730879,5,0.013371183,-0.668144748,2.079441542
0,1730879,6,1.457458923,-0.40671552,2.197224577
1,1730883,4,-1.104731844,-1.025750582,1.386294361
0,1730883,1,-1.276155751,-0.56736147,2.397895273
0,1730883,2,0.838072434,0.440825932,1.178654996
0,1730883,5,0.723789829,1.742828104,1.178654996
0,1730883,6,0.952355038,-0.626774752,1.704748092
0,1730883,3,-0.133329705,0.036232769,1.945910149
1,1730887,5,-0.651688866,1.42292306,1.252762968
0,1730887,6,0.055859046,-0.6058027,1.504077397
0,1730887,1,0.614449502,0.899432242,1.504077397
0,1730887,4,1.657151687,0.135499683,2.197224577
0,1730887,3,-0.688928229,-0.744496948,1.504077397
0,1730887,2,-0.986843139,-1.107555337,1.609437912
1,1730870,2,1.832635574,0.238337563,1.609437912
0,1730870,3,0.346714838,0.142359642,1.791759469
0,1730870,6,-0.455682359,-0.030532293,1.386294361
0,1730870,1,-0.544837603,1.633252658,0.693147181
0,1730870,5,-0.990613824,-1.370859047,2.708050201
0,1730870,4,-0.188216627,-0.612558523,2.708050201
1,1730874,3,-0.158333944,-1.364148805,1.945910149
0,1730874,5,-0.052777981,-0.080967574,2.079441542
0,1730874,6,0.290278898,0.293126281,1.011600912
0,1730874,2,0.131944953,0.231838818,1.504077397
0,1730874,4,1.451394488,1.593550573,1.609437912
0,1730874,1,-1.662506414,-0.673399293,1.609437912
1,1730831,3,-0.757224827,-1.496048337,1.945910149
0,1730831,1,0.795565324,-0.690512104,2.197224577
0,1730831,5,-0.086266119,0.024211294,1.504077397
0,1730831,2,-0.872246319,0.535826413,1.252762968
0,1730831,6,1.600715773,1.394014402,1.011600912
0,1730831,4,-0.680543832,0.232508332,1.791759469
1,1730894,3,-1.150169093,-0.349085278,1.178654996
0,1730894,5,0.553785119,-0.118612213,1.945910149
0,1730894,4,1.63295612,-0.899032529,1.609437912
0,1730894,1,-0.72418054,-0.85076397,2.197224577
0,1730894,6,-0.411788935,1.769569207,1.386294361
0,1730894,2,0.099397329,0.447924783,1.386294361
1,1730732,4,-1.862231064,-1.04203954,1.252762968
0,1730732,1,0.638788563,1.127801473,1.945910149
0,1730732,2,-0.173230797,1.241413941,0.810930216
0,1730732,5,0.476384691,-0.470006446,2.079441542
0,1730732,3,-0.010826925,-0.934960606,1.945910149
0,1730732,6,0.931115532,0.077791179,2.397895273
1,1730736,5,1.098089337,1.135055305,1.011600912
0,1730736,1,-1.043862703,-0.145418063,1.098612289
0,1730736,6,-1.42344914,-1.562406805,1.791759469
0,1730736,2,0.610049631,-0.014150247,2.397895273
0,1730736,3,0.284689828,1.027268585,1.609437912
0,1730736,4,0.474483047,-0.440348775,2.397895273
1,1730797,4,-1.225002906,-1.1434917,1.098612289
0,1730797,3,0.357536733,-0.794083071,1.609437912
0,1730797,5,1.41256316,1.387778327,1.945910149
0,1730797,6,-0.908494978,0.885758575,1.945910149
0,1730797,2,-0.31064667,0.216028435,1.609437912
0,1730797,1,0.674044661,-0.551990566,1.609437912
1,1730798,6,-0.954686222,1.083707554,1.609437912
0,1730798,1,1.6966138,-0.852500278,0.587786665
0,1730798,5,-0.496436835,0.704859732,2.708050201
0,1730798,4,-0.856489925,0.1059274,1.386294361
0,1730798,2,0.452794037,-1.532900654,2.708050201
0,1730798,3,0.158205145,0.490906246,2.708050201
1,1730469,5,-0.357158001,0.11525802,1.32175584
0,1730469,6,0.845900528,-0.73733576,2.197224577
0,1730469,1,-0.01879779,-0.500430899,1.871802177
0,1730469,2,-1.597812108,-0.374640677,0.741937345
0,1730469,3,-0.131584527,-0.462114569,2.014903021
0,1730469,4,1.259451897,1.959263885,2.014903021
1,1730471,6,-0.551531079,-1.036456326,1.945910149
0,1730471,1,-0.730406023,0.233157838,1.609437912
0,1730471,4,-0.533643584,-1.230664698,1.504077397
0,1730471,3,1.559193266,0.229400422,2.397895273
0,1730471,2,0.968905949,1.48366429,1.252762968
0,1730471,5,-0.712518529,0.320898474,1.098612289
1,1730473,1,1.386450832,0.794953619,1.504077397
0,1730473,5,-0.02676546,0.73922196,1.945910149
0,1730473,6,0.776198343,0.6571013,1.386294361
0,1730473,3,-1.407863201,-1.669507483,1.465567542
0,1730473,2,-0.02676546,-0.743813592,1.178654996
0,1730473,4,-0.701255054,0.222044195,2.079441542
1,1730475,1,-0.647032519,0.096248175,1.011600912
0,1730475,3,1.261165078,-0.997592406,1.791759469
0,1730475,5,-1.502431441,-0.880193168,1.791759469
0,1730475,4,0.471566073,-0.011556417,1.791759469
0,1730475,2,-0.252233016,1.794622461,1.504077397
0,1730475,6,0.668965824,-0.001528646,1.609437912
1,1730477,6,1.094563026,1.356971441,1.504077397
0,1730477,2,-1.762672925,1.185361606,0.693147181
0,1730477,1,-0.270086981,-0.665760102,2.079441542
0,1730477,4,0.326947397,-0.369936611,1.945910149
0,1730477,5,0.710755212,-0.892026927,2.708050201
0,1730477,3,-0.09950573,-0.614609407,1.465567542
1,1730706,6,0.054849098,-1.008606729,1.791759469
0,1730706,5,0.85930254,1.320877373,1.704748092
0,1730706,3,-0.676472213,-0.486966676,1.609437912
0,1730706,2,-1.115264999,-0.615095959,1.504077397
0,1730706,1,-0.603340081,-0.41461934,1.386294361
0,1730706,4,1.480925655,1.20441133,1.504077397
1,1730716,5,-0.791793908,1.017169491,1.098612289
0,1730716,6,0.337485928,0.628510077,1.252762968
0,1730716,1,0.142782508,-0.726390083,1.945910149
0,1730716,2,-0.71391254,-0.163517153,1.791759469
0,1730716,4,1.778291236,0.790524076,1.386294361
0,1730716,3,-0.752853224,-1.546296408,2.079441542
1,1730680,3,-0.751407459,-0.152643126,1.704748092
0,1730680,1,-0.646069965,-1.139762831,1.609437912
0,1730680,4,0.280899985,0.040017206,1.945910149
0,1730680,6,-0.456462475,1.478738554,1.178654996
0,1730680,2,1.903097396,-0.968673166,1.32175584
0,1730680,5,-0.330057482,0.742323363,1.609437912
1,1730683,1,-0.453502801,-1.86760901,1.32175584
0,1730683,4,1.32752638,0.300021625,1.609437912
0,1730683,3,-0.601921899,-0.174809668,1.386294361
0,1730683,6,-1.393490424,0.642498775,1.386294361
0,1730683,2,0.338065724,0.117645772,1.871802177
0,1730683,5,0.783323019,0.982252507,1.791759469
1,1730687,4,-0.881996059,-0.512005024,1.252762968
0,1730687,2,-0.881996059,-0.808428896,1.504077397
0,1730687,6,-0.642900742,-0.86693393,1.945910149
0,1730687,1,0.775731473,-0.258238274,1.504077397
0,1730687,3,1.556776176,1.593975175,1.386294361
0,1730687,5,0.07438521,0.851630949,1.504077397
1,1730690,2,-0.914364031,-0.784859923,1.32175584
0,1730690,3,-0.788726225,-0.307533108,1.252762968
0,1730690,4,-0.621209151,-1.162178965,1.791759469
0,1730690,1,1.72402989,0.466747421,1.704748092
0,1730690,6,0.342014027,1.643160855,1.609437912
0,1730690,5,0.25825549,0.144663721,1.704748092
1,1730637,1,-0.425469185,-1.157836352,1.945910149
0,1730637,4,-0.398311577,1.293322292,1.386294361
0,1730637,3,1.991557887,0.893174241,1.178654996
0,1730637,2,-0.561257223,-0.381018292,1.609437912
0,1730637,6,-0.615572438,-0.969606226,2.397895273
0,1730637,5,0.009052536,0.321964338,1.252762968
1,1730639,6,1.624955411,1.154411864,1.252762968
0,1730639,4,-0.701685291,0.054771341,1.945910149
0,1730639,3,-0.812477705,0.449267251,0.966983846
0,1730639,1,-0.369308048,0.215825657,1.791759469
0,1730639,2,0.84940851,-1.848032149,2.197224577
0,1730639,5,-0.590892877,-0.026243964,1.609437912
1,1730642,2,-0.879134018,-1.068212462,2.079441542
0,1730642,5,-0.987892866,-0.022401556,1.252762968
0,1730642,1,-0.824754595,-0.239259953,1.098612289
0,1730642,6,0.589110425,-0.352306569,1.945910149
0,1730642,4,1.132904663,-0.222439086,1.791759469
0,1730642,3,0.969766391,1.904619625,1.504077397
1,1730644,5,0.32366547,-0.820087451,1.791759469
0,1730644,4,-0.750142324,0.85147507,1.504077397
0,1730644,6,1.374626289,0.700864412,1.871802177
0,1730644,2,-1.024306016,-1.246208797,1.609437912
0,1730644,1,0.871992854,-0.587451516,1.945910149
0,1730644,3,-0.795836273,1.101408282,0.916290732
1,1730721,5,-1.488295393,-1.681404494,1.386294361
0,1730721,6,0.975090085,0.460434985,1.011600912
0,1730721,1,-0.472148883,0.09572018,1.791759469
0,1730721,4,0.728751537,0.654738243,1.791759469
0,1730721,2,0.851920811,1.075595858,1.32175584
0,1730721,3,-0.595318157,-0.605084773,2.397895273
1,1730726,4,-0.70805148,0.17731272,1.252762968
0,1730726,1,-0.849661776,-0.140165403,0.916290732
0,1730726,2,0.991272072,-0.081945783,1.386294361
0,1730726,5,-0.094406864,1.382761106,1.609437912
0,1730726,3,1.463306392,-1.702204059,3.526360525
0,1730726,6,-0.802458344,0.36424142,2.079441542
1,1730672,6,0.367767663,1.535257259,0.587786665
0,1730672,3,-1.803247897,-0.912422323,1.945910149
0,1730672,2,0.759262272,0.476835142,1.945910149
0,1730672,5,0.332177244,0.381867717,1.791759469
0,1730672,1,0.83044311,-0.32858033,1.504077397
0,1730672,4,-0.486402393,-1.152957465,3.044522438
1,1730674,4,-0.072186409,-0.37054091,1.386294361
0,1730674,3,-0.884283516,1.097044341,0.741937345
0,1730674,1,-0.884283516,-0.606253352,1.704748092
0,1730674,6,0.063163108,0.256850898,2.397895273
0,1730674,2,-0.072186409,1.067350595,1.945910149
0,1730674,5,1.849776742,-1.444451572,1.945910149
1,1730693,5,0.902867728,0.512824215,0.916290732
0,1730693,6,0.108344127,1.624721182,1.945910149
0,1730693,2,1.336244238,-0.09293715,2.397895273
0,1730693,3,-1.143632456,-1.338084051,1.609437912
0,1730693,4,-1.023250092,-0.509143377,1.609437912
0,1730693,1,-0.180573546,-0.197380818,1.504077397
1,1730694,1,-0.303222832,-0.0298603,2.197224577
0,1730694,6,1.618612018,1.439013874,0.916290732
0,1730694,2,-0.815712125,-1.523353847,1.504077397
0,1730694,3,-1.097581236,-0.482278014,1.945910149
0,1730694,5,0.644882361,-0.0158112,2.397895273
0,1730694,4,-0.046978185,0.612289487,1.609437912
1,1730222,4,-0.03019937,1.161375406,1.252762968
0,1730222,3,-0.593920942,-0.854661412,1.011600912
0,1730222,5,-0.694585509,-0.837326218,1.945910149
0,1730222,1,1.86229448,0.738734525,1.871802177
0,1730222,6,0.251661416,0.804855704,2.014903021
0,1730222,2,-0.795250075,-1.012978005,1.609437912
1,1730223,3,-0.883257286,0.357965555,1.504077397
0,1730223,1,0.763493586,1.493198218,0.916290732
0,1730223,6,-0.583848037,-0.147369713,1.945910149
0,1730223,2,-0.284438787,-1.305780544,1.609437912
0,1730223,5,1.661721335,0.447612025,2.302585093
0,1730223,4,-0.673670811,-0.845625542,1.465567542
1,1730225,1,0.205399663,0.919046917,1.252762968
0,1730225,2,-1.026998316,-0.169279746,1.386294361
0,1730225,3,0.305323824,1.482969213,1.609437912
0,1730225,5,1.404489588,-1.106634207,1.704748092
0,1730225,6,0.405247984,-0.37756912,1.386294361
0,1730225,4,-1.293462743,-0.748533057,2.197224577
1,1730227,3,-1.128710096,0.924416618,1.609437912
0,1730227,4,0.476276514,1.332105591,0.916290732
0,1730227,1,1.689802976,0.237438589,1.386294361
0,1730227,6,-0.189205739,-0.437427472,2.079441542
0,1730227,5,-0.071767694,-0.962829399,1.704748092
0,1730227,2,-0.776395962,-1.093703927,2.079441542
1,1730231,2,-0.037231826,0.137386294,1.791759469
0,1730231,1,1.303113918,0.259344574,1.011600912
0,1730231,3,0.409550089,0.203377009,1.791759469
0,1730231,6,0.588262855,1.574892603,1.098612289
0,1730231,5,-1.466933954,-0.971519779,2.564949357
0,1730231,4,-0.796761082,-1.203480701,1.791759469
1,1730268,4,-0.516095468,-1.523839323,2.079441542
0,1730268,3,0.137087859,0.261491842,1.098612289
0,1730268,5,0.451583535,-0.056423786,2.197224577
0,1730268,2,1.709566239,-0.474647992,2.079441542
0,1730268,6,-0.878975095,1.518354646,0.916290732
0,1730268,1,-0.90316707,0.275064613,1.609437912
1,1730239,4,0.209538999,0.526457578,1.609437912
0,1730239,5,1.466772992,0.306696625,2.251291799
0,1730239,2,-1.157978678,-1.719749538,1.704748092
0,1730239,1,0.783014154,1.093044552,1.945910149
0,1730239,3,-0.694787207,-0.58029069,1.178654996
0,1730239,6,-0.60656026,0.373841473,1.098612289
1,1730243,1,-0.081422623,0.875414227,1.609437912
0,1730243,4,-1.367042983,-0.455959964,1.609437912
0,1730243,5,-0.389971509,0.070683716,1.252762968
0,1730243,2,1.64130866,-1.777337507,2.564949357
0,1730243,6,-0.261409473,0.772797923,0.916290732
0,1730243,3,0.458537928,0.514401604,2.079441542
1,1730514,6,-0.559448835,1.262159933,0.741937345
0,1730514,5,0.621609816,0.846830643,1.504077397
0,1730514,1,1.740507485,-1.307803431,1.791759469
0,1730514,4,-0.808092761,0.135334355,1.791759469
0,1730514,2,-0.248643926,0.042928403,2.564949357
0,1730514,3,-0.745931779,-0.979449904,1.791759469
1,1730447,5,0.023696949,0.342811194,1.178654996
0,1730447,6,-1.398119967,0.106427451,1.791759469
0,1730447,3,0.734605407,-0.08260976,1.609437912
0,1730447,1,1.445513864,1.661118491,1.178654996
0,1730447,4,-0.616120664,-1.170613848,1.945910149
0,1730447,2,-0.189575589,-0.857133529,1.791759469
1,1730449,4,-0.306336575,1.219100444,1.504077397
0,1730449,3,-0.515202421,0.384861707,1.609437912
0,1730449,5,-0.515202421,-0.162786102,1.704748092
0,1730449,1,1.531682874,-1.791973984,1.791759469
0,1730449,6,-1.100026792,-0.006913817,1.252762968
0,1730449,2,0.905085335,0.357711753,1.504077397
1,1730453,3,-1.073668631,0.554639487,1.178654996
0,1730453,5,0.665674551,1.005821625,1.504077397
0,1730453,1,-0.010736686,-0.34848032,1.704748092
0,1730453,4,-0.558307688,-1.320500597,1.704748092
0,1730453,2,1.631976319,1.005482606,2.197224577
0,1730453,6,-0.654937865,-0.896962801,1.252762968
1,1730289,1,0.209019904,0.403626718,2.197224577
0,1730289,6,-0.627059713,1.441578561,1.252762968
0,1730289,2,0.348366507,-0.704466271,2.397895273
0,1730289,4,0.348366507,0.436558389,0.512823626
0,1730289,5,1.323792727,-0.145163178,2.708050201
0,1730289,3,-1.602485933,-1.432134219,3.258096538
1,1730591,4,-0.503204929,-0.374958479,1.704748092
0,1730591,1,2.004290817,0.385988122,1.504077397
0,1730591,2,-0.068231177,0.864946327,1.609437912
0,1730591,6,-0.503204929,-1.859149174,1.386294361
0,1730591,3,-0.32409809,0.597739165,1.252762968
0,1730591,5,-0.605551694,0.38543404,2.079441542
1,1730599,2,0.23400217,-0.325371873,1.791759469
0,1730599,1,1.872017363,1.445357264,0.916290732
0,1730599,4,-0.67275624,-1.631377978,1.609437912
0,1730599,3,-0.146251356,0.27510572,1.791759469
0,1730599,6,-0.380253527,0.259710585,1.945910149
0,1730599,5,-0.90675841,-0.023423717,1.945910149
1,1730601,2,0.458273666,-1.597135264,2.397895273
0,1730601,3,-1.135268855,-0.174921473,1.609437912
0,1730601,4,-1.416482241,0.600440021,1.178654996
0,1730601,6,0.739487052,-0.000181651,1.504077397
0,1730601,5,0.801978916,1.413992617,1.252762968
0,1730601,1,0.552011462,-0.24219425,1.791759469
1,1730574,6,0.272978219,1.330672969,0.693147181
0,1730574,4,-0.924866502,-0.321851099,2.079441542
0,1730574,3,1.299702265,-0.855346311,2.079441542
0,1730574,5,1.006352538,0.063352576,1.791759469
0,1730574,2,-0.82708326,0.979378017,1.504077397
0,1730574,1,-0.82708326,-1.196206152,1.791759469
1,1730579,3,-0.506861062,-1.569995264,1.945910149
0,1730579,6,1.962204707,0.166424404,1.791759469
0,1730579,5,0.005018426,1.08937901,1.098612289
0,1730579,1,-0.777856086,-0.81882307,1.504077397
0,1730579,2,-0.506861062,0.631077338,1.178654996
0,1730579,4,-0.175644923,0.50193758,1.791759469
1,1730585,4,-1.042616168,0.60295033,0.810930216
0,1730585,6,-1.042616168,-1.335574182,1.945910149
0,1730585,3,0.255246282,0.577695272,1.791759469
0,1730585,5,1.423322487,1.237597292,1.609437912
0,1730585,2,0.774391262,-0.989233814,2.397895273
0,1730585,1,-0.367727694,-0.093434897,1.252762968
1,1729864,1,-0.14896798,0.675042204,1.504077397
0,1729864,6,0.589395051,-0.015632984,1.386294361
0,1729864,3,-1.120498283,0.122256364,1.011600912
0,1729864,2,1.016868384,-1.693973667,2.079441542
0,1729864,4,-1.237081919,1.244642219,1.504077397
0,1729864,5,0.900284748,-0.332334135,2.397895273
1,1730087,2,0.376699075,0.510229351,1.791759469
0,1730087,1,0.684907409,-1.157762256,2.197224577
0,1730087,6,-1.130097225,0.745385055,1.252762968
0,1730087,5,1.14721991,-0.980596999,2.708050201
0,1730087,4,0.239717593,-0.422474778,1.178654996
0,1730087,3,-1.318446762,1.305219627,1.011600912
1,1730091,6,1.665439638,1.221059482,1.252762968
0,1730091,4,-0.413320786,-1.532446549,1.609437912
0,1730091,1,-0.303912343,-0.290154688,1.609437912
0,1730091,2,-0.340381824,0.261185724,1.504077397
0,1730091,5,-1.215649371,0.859486537,1.386294361
0,1730091,3,0.607824685,-0.519130506,2.197224577
